10,MALE,Airy cotton dress,"lp2.hm.com/hmgoepprod?set=source[/9c/1b/9c1bf17e18fcea0fd9d37a333ed2b81ab8727d90.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.1,499",new,1439
11,MALE,Long wrap dress,"lp2.hm.com/hmgoepprod?set=source[/4d/42/4d4267f4ab21f7c5784d535aa94446a265b777c6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",old,1081
12,MALE,Calf-length T-shirt dress,"lp2.hm.com/hmgoepprod?set=source[/0e/ab/0eabb9c010a6492c49979c065882a66adbdfa4be.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,883
13,MALE,Button-front dress,"lp2.hm.com/hmgoepprod?set=source[/a7/04/a70467016c6f10b0df099612a867def1884cd690.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,393
14,MALE,Shirt dress,"lp2.hm.com/hmgoepprod?set=source[/97/a4/97a434949e029b2c4092ce1fdf05c931d450614f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,994
15,MALE,Balloon-sleeved dress,"lp2.hm.com/hmgoepprod?set=source[/28/c3/28c3c847b7be6f166f4927de26af352a1dc690e6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.2,299",old,656
16,MALE,Wrap dress,"lp2.hm.com/hmgoepprod?set=source[/a4/02/a402c5c91d56e98af823d3aceef767fdbadfdceb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.1,999",old,1271
17,MALE,Straight dress,"lp2.hm.com/hmgoepprod?set=source[/af/ac/afac8ebc2c6695a32459c91b274eb12bd8e120e3.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,299",new,1377
18,MALE,Long V-neck dress,"lp2.hm.com/hmgoepprod?set=source[/ec/8c/ec8c6dd28117773a49398b999ed060b7a5b5cb52.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,699",old,958
19,MALE,V-neck dress,"lp2.hm.com/hmgoepprod?set=source[/b4/f6/b4f691b523d234eeccc542f2738fc1caae902917.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,721
20,MALE,Linen-blend wrapover dress,"lp2.hm.com/hmgoepprod?set=source[/26/ba/26ba46e52c87ae619638b6237fd422e49c22e540.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,999",new,261
21,MALE,Puff-sleeved dress,"lp2.hm.com/hmgoepprod?set=source[/b8/b2/b8b269f5543619c59d0e1dbc94170467d1e10004.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",old,1036
22,MALE,H&M+ Linen-blend dress,"lp2.hm.com/hmgoepprod?set=source[/81/7f/817f010b52258397f4eedf2e843b70291525a95d.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",old,871
23,MALE,Puff-sleeved dress,"lp2.hm.com/hmgoepprod?set=source[/1c/e7/1ce7a39ca71634623f03f92bae7e12a80ce650c2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,299",old,1404
24,MALE,V-neck dress,"lp2.hm.com/hmgoepprod?set=source[/3b/d5/3bd5c9874567a686994612b3945efa205546f538.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",new,404
25,MALE,Tie-belt dress,"lp2.hm.com/hmgoepprod?set=source[/c1/fd/c1fdcc909fd15482466210d5eda24980aa3ba109.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",old,720
26,MALE,Jersey T-shirt dress,"lp2.hm.com/hmgoepprod?set=source[/71/ea/71eabfc4035a4ed46ded316dfdab61d15b52ccd6.jpg],origin[dam],category[ladies_basics_dressesskirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,299",old,400
27,MALE,Sleeveless jersey dress,"lp2.hm.com/hmgoepprod?set=source[/8a/6b/8a6bbba7f1b15866abba4bf1dec73394b1fa9684.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",Rs.799,new,866
28,MALE,H&M+ Sweatshirt dress,"lp2.hm.com/hmgoepprod?set=source[/0e/cc/0ecc8b188db291de7bfcaece62a96cb6bcdb74ce.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",old,456
29,MALE,Calf-length shirt dress,"lp2.hm.com/hmgoepprod?set=source[/6f/27/6f275a475ad9676314a0724f653cb47ef2ed8211.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",old,384
30,MALE,H&M+ Cotton T-shirt dress,"lp2.hm.com/hmgoepprod?set=source[/60/4a/604a43bddb9c89b7933734ae8eeeb53e3a1574e8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,299",old,1031
31,MALE,Jersey T-shirt dress,"lp2.hm.com/hmgoepprod?set=source[/c4/94/c4944bd815641eb90eec37ab40407165f6aa13a0.jpg],origin[dam],category[ladies_basics_dressesskirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,299",old,385
32,MALE,H&M+ Sweatshirt dress,"lp2.hm.com/hmgoepprod?set=source[/9a/f0/9af01d9438e84039d64845070d6f9d05ca3a40cc.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",old,661
33,MALE,Puff-sleeved dress,"lp2.hm.com/hmgoepprod?set=source[/5f/52/5f52015e5d22da1e732755ec8597b81173acf1fb.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",new,970
34,MALE,Pleated chiffon dress,"lp2.hm.com/hmgoepprod?set=source[/7e/17/7e17a0ee0efcf8377b26c7ec00171a7e94ce200d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,699",new,1198
35,MALE,Crinkled kaftan dress,"lp2.hm.com/hmgoepprod?set=source[/12/a8/12a841e7dcd2ece4d8e9496cafbbb557b1550d3d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,699",new,666
36,MALE,Back-laced dress,"lp2.hm.com/hmgoepprod?set=source[/09/ec/09ec35f953a8f04cb20fe51d0c5f979f863f9622.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",new,304
37,MALE,Open-backed dress,"lp2.hm.com/hmgoepprod?set=source[/e8/30/e830c29e7208741ada7521a53df63417fdfec453.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,699",new,257
38,MALE,Short dress,"lp2.hm.com/hmgoepprod?set=source[/50/94/50948068075398fe605df7081f4ecd1a3d42e6f7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,299",new,1126
39,MALE,Back-laced dress,"lp2.hm.com/hmgoepprod?set=source[/da/12/da128b1ef681f8d0c2b4d98c76403e76131ba510.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",new,790
40,MALE,Puff-sleeved dress,"lp2.hm.com/hmgoepprod?set=source[/71/d9/71d9de6fd3e852b72c83577aec0fd8710a94c43f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.2,699",new,883
41,MALE,Puff-sleeved denim dress,"lp2.hm.com/hmgoepprod?set=source[/5e/69/5e692ac522cd2a16d99695b627f7281ca29ccd9e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,506
42,MALE,Satin slip dress,"lp2.hm.com/hmgoepprod?set=source[/83/60/836028c31eff91c516553ae075e3f4a137b6fb17.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,746
43,MALE,Jersey dress,"lp2.hm.com/hmgoepprod?set=source[/86/14/861419cfe34ed539a701b5b98e168b0539be1638.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,382
44,MALE,Crinkled cotton dress,"lp2.hm.com/hmgoepprod?set=source[/00/48/0048556bcf1055526c719ee2b682b4eb7219ba46.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.2,299",new,1052
45,MALE,Short A-line dress,"lp2.hm.com/hmgoepprod?set=source[/32/11/3211ac03527cd1fa88d7679f1f81088800654532.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,1169
46,MALE,Ribbed dress,"lp2.hm.com/hmgoepprod?set=source[/83/40/8340c63b9b06463213b63824c493193519b85c48.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,1344
47,MALE,Balloon-sleeved dress,"lp2.hm.com/hmgoepprod?set=source[/05/67/056765e7d415023092da7b110bf08d5aaa9b7a3c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",new,481
48,MALE,Short shirt dress,"lp2.hm.com/hmgoepprod?set=source[/0b/eb/0bebfcb33cb607e2cd2f82441e60e8f77daddc94.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",old,972
49,MALE,Short A-line dress,"lp2.hm.com/hmgoepprod?set=source[/6b/4b/6b4bef35d3bd46a98c2d71c6f3d658f4c3558bf8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,340
50,MALE,Puff-sleeved tulle dress,"lp2.hm.com/hmgoepprod?set=source[/05/b9/05b93a7b28603ccd3ac2c510d0c1f9d0fd33740c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.8,999",old,355
51,MALE,Airy cotton dress,"lp2.hm.com/hmgoepprod?set=source[/6c/77/6c772d65657bb53f56ce90311b48eb6060d3e9fe.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.1,499",new,1190
52,MALE,Short dress,"lp2.hm.com/hmgoepprod?set=source[/10/3b/103b907c612f5415d9e3eedf162e9c6fd3e2b67a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.1,299",new,734
53,MALE,Short puff-sleeved dress,"lp2.hm.com/hmgoepprod?set=source[/89/41/894188980e9bdfaf0267d8f44160fdebb4bfbf0a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,299",old,1006
54,MALE,Short denim dress,"lp2.hm.com/hmgoepprod?set=source[/bd/7d/bd7d3b17231fbc86a82e66eadb07917ebb858d21.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,545
55,MALE,Puff-sleeved denim dress,"lp2.hm.com/hmgoepprod?set=source[/98/18/98183bb69955fdf8367f1211efd6ca6be637ce68.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,743
56,MALE,Puff-sleeved denim dress,"lp2.hm.com/hmgoepprod?set=source[/a8/f1/a8f180e4d531f0ec98c9e8fc8672da7876e712ca.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",old,435
57,MALE,Cotton jersey dress,"lp2.hm.com/hmgoepprod?set=source[/bc/85/bc85c41286b8e96f4a3e20f1edbece39bb47aa16.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",Rs.799,new,1238
58,MALE,Calf-length wrap dress,"lp2.hm.com/hmgoepprod?set=source[/49/f6/49f60df12f620c1b56044efdb21c55f881241aac.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.2,299",old,1229
59,MALE,Puff-sleeved flounced dress,"lp2.hm.com/hmgoepprod?set=source[/93/c4/93c4b19e6983b0c8e669aade4b5cdf7a17c14577.jpg],origin[dam],category[Ladies_dresses_wrap],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",old,917
60,MALE,Crinkled cotton dress,"lp2.hm.com/hmgoepprod?set=source[/1e/79/1e79d14a7a83ab192ecdf6757fd56df0a3204c71.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.2,299",new,358
61,MALE,Long chiffon dress,"lp2.hm.com/hmgoepprod?set=source[/1b/ff/1bff20c6c30c3cd10c92047f694f01aaf6abde4f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,999",old,816
62,MALE,Cotton poplin dress,"lp2.hm.com/hmgoepprod?set=source[/62/ba/62ba5492cf42af55df8e2b8024ccfdf44f2aba23.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,148
63,MALE,H&M+ Printed T-shirt dress,"lp2.hm.com/hmgoepprod?set=source[/a5/6a/a56aa9e24311a28f13d8c0a14292914eb4ffccce.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.1,499",new,100
64,MALE,Calf-length dress,"lp2.hm.com/hmgoepprod?set=source[/0a/0f/0a0f81f3b8df7dc3fe8e18b593a64e8663738e78.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.1,499",new,1284
65,MALE,Crêpe dress,"lp2.hm.com/hmgoepprod?set=source[/75/b4/75b4e476108c6393cd9d2e85d139c10bb8990190.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,1196
66,MALE,Pima cotton dress,"lp2.hm.com/hmgoepprod?set=source[/5e/c0/5ec0371bbe7ae1813fbd9e26310bdd36b1e6c579.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.2,999",new,1341
67,MALE,Smocking-detail dress,"lp2.hm.com/hmgoepprod?set=source[/a3/df/a3df45296334e2486d818c022a9adb825c747bac.jpg],origin[dam],category[ladies_dresses_party],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,828
68,MALE,Chiffon dress,"lp2.hm.com/hmgoepprod?set=source[/56/2b/562b62333bf6fa5eecf5b853d505828639ab9521.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",old,888
69,MALE,Chiffon dress,"lp2.hm.com/hmgoepprod?set=source[/ef/79/ef79641e453995eee734a81fa9079bc6f956e874.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,410
70,MALE,Calf-length wrap dress,"lp2.hm.com/hmgoepprod?set=source[/a0/18/a018d6cba228de3e35606d5dbe30c78fc01ab74b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",old,605
71,MALE,Satin dress,"lp2.hm.com/hmgoepprod?set=source[/2b/1b/2b1b38424e3a95a519746632294a69eafe285e02.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,999",old,1399
72,MALE,Cotton utility dress,"lp2.hm.com/hmgoepprod?set=source[/80/7f/807f0982b455e4572ec035daabda89a319a38b9f.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,418
73,MALE,Tie-front shirt dress,"lp2.hm.com/hmgoepprod?set=source[/27/76/277669b5e9891f0530b7e1c50efdce02103e85bf.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",new,389
74,MALE,Tie-front shirt dress,"lp2.hm.com/hmgoepprod?set=source[/03/4e/034ed90952e69026eff671fb32d542619cf8a618.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",new,856
75,MALE,Long beach dress,"lp2.hm.com/hmgoepprod?set=source[/c7/ea/c7ea9e9d8fe26ecf772fa9d3d7961ffb4ffe504c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",old,1346
76,MALE,Short cloqué dress,"lp2.hm.com/hmgoepprod?set=source[/ce/63/ce63dce794b54f1e8ec65a95b24ebe6d52c7fea4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.7,999",old,1260
77,MALE,Long shirt dress,"lp2.hm.com/hmgoepprod?set=source[/25/86/2586386711afa1849d19398efc26257f9ea0fbde.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]","Rs.4,499",old,1205
78,MALE,Jacket dress,"lp2.hm.com/hmgoepprod?set=source[/2d/30/2d307821078052ab7502578343ccf1a5776aadd0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,999",new,645
79,MALE,Short dress,"lp2.hm.com/hmgoepprod?set=source[/ac/c4/acc4989df0ee46d1e76179380c86e1b4049b3577.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,299",new,1090
80,MALE,Shirt dress,"lp2.hm.com/hmgoepprod?set=source[/6e/00/6e00aea620e63a7ef0b0ce9f19cb0e5dcc0b1b51.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",Rs.799,old,897
81,MALE,Printed T-shirt dress,"lp2.hm.com/hmgoepprod?set=source[/c7/74/c77420bfd2146f9e65e48c1d0d7b8521c3206a8e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,819
82,MALE,Short dress,"lp2.hm.com/hmgoepprod?set=source[/87/40/8740bba0e429c9ba42b00c040baad24964abcdbb.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,917
83,MALE,Pleated dress,"lp2.hm.com/hmgoepprod?set=source[/b3/41/b3414a0c394747198acc56aad49140b46c7a39f4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,999",new,362
84,MALE,Calf-length dress,"lp2.hm.com/hmgoepprod?set=source[/c4/a2/c4a2a8fcfd686ff3ab7d23fe2a118234b1340759.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",old,1327
85,MALE,Linen-blend dress,"lp2.hm.com/hmgoepprod?set=source[/8e/05/8e0563df0d1a60dbf77e5ba6c11029ea0c2d1e61.jpg],origin[dam],category[ladies_dresses_mididresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",old,1001
86,MALE,Ribbed vest dress,"lp2.hm.com/hmgoepprod?set=source[/1e/b4/1eb4765e4bb355a7f51ea4e8d4f8e10d1ce2ae17.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,291
87,MALE,V-neck satin dress,"lp2.hm.com/hmgoepprod?set=source[/cb/73/cb73f770a5a469c7f44938efa3f974194640b839.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]","Rs.5,999",old,877
88,MALE,Embroidered kaftan dress,"lp2.hm.com/hmgoepprod?set=source[/aa/65/aa65a8562261ee4e8e3da8afe5803eedb43579dc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.3,999",old,890
89,MALE,Tie-belt satin dress,"lp2.hm.com/hmgoepprod?set=source[/cd/e9/cde9e24a3638484bd5dec214207a0952f74bd061.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,319
90,MALE,Lyocell shirt dress,"lp2.hm.com/hmgoepprod?set=source[/50/f1/50f1dea9d627db25d626acd7b13d48db3981336f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,699",old,1151
91,MALE,Airy dress,"lp2.hm.com/hmgoepprod?set=source[/a8/4f/a84f9278b4dbc314ebae3c271161e135e422ebb1.jpg],origin[dam],category[ladies_dresses_shortdresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.1,499",old,1194
92,MALE,Calf-length T-shirt dress,"lp2.hm.com/hmgoepprod?set=source[/10/c0/10c083e35cd2e17568fb6de36181d6ed659e347a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.1,499",old,207
93,MALE,Calf-length wrap dress,"lp2.hm.com/hmgoepprod?set=source[/59/55/5955ab6475d1f3c80c05a0bdcd7c0c9d8bd7f464.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",old,817
94,MALE,H&M+ Denim dungaree dress,"lp2.hm.com/hmgoepprod?set=source[/e1/0c/e10cfe0b33058d013957881495019fe2924b331d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,999",old,886
95,MALE,Calf-length dress,"lp2.hm.com/hmgoepprod?set=source[/e5/de/e5def27347c552cf4afeb054e05367d98c9a1444.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",old,1425
96,MALE,Crinkled cotton dress,"lp2.hm.com/hmgoepprod?set=source[/81/01/81015f512427f406eabb8438ac56daba69df841c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,299",old,1035
97,MALE,H&M+ A-line dress,"lp2.hm.com/hmgoepprod?set=source[/5c/53/5c5335baf2bd0545e35e6be5ef9e3b1a1d3e77da.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,1264
98,MALE,Calf-length dress,"lp2.hm.com/hmgoepprod?set=source[/a5/0a/a50aa42acf8753cbc0e0f2d995c456d90ad54124.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.1,499",old,764
99,MALE,Straight dress,"lp2.hm.com/hmgoepprod?set=source[/d3/65/d365870f23c746bf9bc5860a9fdf1e6ee6595fab.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,299",old,1485
100,MALE,Knee-length dress,"lp2.hm.com/hmgoepprod?set=source[/58/5d/585d85795d8227c969f22cc4103aa83cf906afbd.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,499",new,904
101,MALE,H&M+ Jersey dress,"lp2.hm.com/hmgoepprod?set=source[/89/ee/89ee7caa8efacaf2e18beff89f0e589f15517970.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Rs.1,299",new,875
102,MALE,V-neck dress,"lp2.hm.com/hmgoepprod?set=source[/94/7e/947e06ee306e5ce37bac32025d7a9704f634ff7f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.2,999",old,336
103,MALE,Tie-front shirt dress,"lp2.hm.com/hmgoepprod?set=source[/ae/5a/ae5acea542b651a413612c2aa436444254cf4f6f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]","Rs.1,999",new,189
